,dEVI,Grid,Range
13561,1084,LID,CL
13562,1084,LID,CL
13563,934.5,LID,CL
13564,934.5,LID,CL
13565,1220,LID,CL
13566,1220,LID,CL
13567,898,LID,CL
13568,898,LID,CL
13569,636.5,LID,CL
13570,636.5,LID,CL
13571,1136,LID,CL
13572,1136,LID,CL
13573,1115,LID,CL
13574,1115,LID,CL
13575,1020,LID,CL
13576,1020,LID,CL
13577,976.5,LID,CL
13578,976.5,LID,CL
13579,1342,LID,CL
13580,1342,LID,CL
13581,1756,LID,CL
13582,1756,LID,CL
13583,2200.5,LID,CL
13584,2200.5,LID,CL
13585,1355,LID,CL
13586,1355,LID,CL
13587,2047,LID,CL
13588,2047,LID,CL
13589,2239,LID,CL
13590,2239,LID,CL
13591,2489.5,LID,CL
13592,2489.5,LID,CL
13593,2050.5,LID,CL
13594,2050.5,LID,CL
13595,2431,LID,CL
13596,1190,LID,CL
13597,1190,LID,CL
13598,1624,LID,CL
13599,1624,LID,CL
13600,1549,LID,CL
13601,NA,LID,CL
13602,1084,LID,CL
13603,1084,LID,CL
13604,934.5,LID,CL
13605,934.5,LID,CL
13606,1220,LID,CL
13607,1220,LID,CL
13608,898,LID,CL
13609,898,LID,CL
13610,636.5,LID,CL
13611,636.5,LID,CL
13612,1136,LID,CL
13613,1136,LID,CL
13614,1115,LID,CL
13615,1115,LID,CL
13616,1020,LID,CL
13617,1020,LID,CL
13618,976.5,LID,CL
13619,976.5,LID,CL
13620,1342,LID,CL
13621,1342,LID,CL
13622,1756,LID,CL
13623,1756,LID,CL
13624,2200.5,LID,CL
13625,2200.5,LID,CL
13626,1355,LID,CL
13627,1355,LID,CL
13628,2047,LID,CL
13629,2047,LID,CL
13630,2239,LID,CL
13631,2239,LID,CL
13632,2489.5,LID,CL
13633,1733,LID,CL
13634,1733,LID,CL
13635,1597,LID,CL
13636,1597,LID,CL
13637,1451.5,LID,CL
13638,1451.5,LID,CL
13639,1623.5,LID,CL
13640,NA,LID,CL
13641,1349,LID,CL
13642,1349,LID,CL
13643,1092.5,LID,CL
13644,1092.5,LID,CL
13645,1187.5,LID,CL
13646,1187.5,LID,CL
13647,1136.5,LID,CL
13648,1136.5,LID,CL
13649,1067.5,LID,CL
13650,1067.5,LID,CL
13651,1136,LID,CL
13652,1136,LID,CL
13653,925,LID,CL
13654,925,LID,CL
13655,973.5,LID,CL
13656,973.5,LID,CL
13657,1341.5,LID,CL
13658,1341.5,LID,CL
13659,1728,LID,CL
13660,1728,LID,CL
13661,1990,LID,CL
13662,1990,LID,CL
13663,2068.5,LID,CL
13664,2068.5,LID,CL
13665,1569,LID,CL
13666,1569,LID,CL
13667,2430,LID,CL
13668,2430,LID,CL
13669,1583.5,LID,CL
13670,1583.5,LID,CL
13671,1500,LID,CL
13672,1500,LID,CL
13673,1733,LID,CL
13674,1733,LID,CL
13675,1597,LID,CL
13676,1597,LID,CL
13677,1451.5,LID,CL
13678,1451.5,LID,CL
13679,1623.5,LID,CL
13680,1623.5,LID,CL
13681,1349,LID,CL
13682,1349,LID,CL
13683,1092.5,LID,CL
13684,1092.5,LID,CL
13685,1187.5,LID,CL
13686,1187.5,LID,CL
13687,1136.5,LID,CL
13688,1136.5,LID,CL
13689,1067.5,LID,CL
13690,1067.5,LID,CL
13691,1136,LID,CL
13692,1136,LID,CL
13693,925,LID,CL
13694,925,LID,CL
13695,973.5,LID,CL
13696,973.5,LID,CL
13697,1341.5,LID,CL
13698,1341.5,LID,CL
13699,1728,LID,CL
13700,1728,LID,CL
13701,1990,LID,CL
13702,1990,LID,CL
13703,2068.5,LID,CL
13704,2068.5,LID,CL
13705,1569,LID,CL
13706,1569,LID,CL
13707,1724,LID,CL
13708,1591,LID,CL
13709,1591,LID,CL
13710,1312,LID,CL
13711,1312,LID,CL
13712,1236.5,LID,CL
13713,1236.5,LID,CL
13714,992,LID,CL
13715,992,LID,CL
13716,1120.5,LID,CL
13717,1120.5,LID,CL
13718,1028,LID,CL
13719,1028,LID,CL
13720,1064,LID,CL
13721,1064,LID,CL
13722,1096.5,LID,CL
13723,1096.5,LID,CL
13724,993,LID,CL
13725,993,LID,CL
13726,1000,LID,CL
13727,1000,LID,CL
13728,796.5,LID,CL
13729,796.5,LID,CL
13730,983,LID,CL
13731,983,LID,CL
13732,1332,LID,CL
13733,1332,LID,CL
13734,1642,LID,CL
13735,1642,LID,CL
13736,2387.5,LID,CL
13737,2387.5,LID,CL
13738,2582.5,LID,CL
13739,2582.5,LID,CL
13740,2992,LID,CL
13741,1724,LID,CL
13742,1724,LID,CL
13743,1591,LID,CL
13744,1591,LID,CL
13745,1312,LID,CL
13746,1312,LID,CL
13747,1236.5,LID,CL
13748,1236.5,LID,CL
13749,992,LID,CL
13750,992,LID,CL
13751,1120.5,LID,CL
13752,1120.5,LID,CL
13753,1028,LID,CL
13754,1028,LID,CL
13755,1064,LID,CL
13756,1064,LID,CL
13757,1096.5,LID,CL
13758,1096.5,LID,CL
13759,993,LID,CL
13760,993,LID,CL
13761,1000,LID,CL
13762,1000,LID,CL
13763,796.5,LID,CL
13764,796.5,LID,CL
13765,983,LID,CL
13766,983,LID,CL
13767,1332,LID,CL
13768,1332,LID,CL
13769,1642,LID,CL
13770,1642,LID,CL
13771,2387.5,LID,CL
13772,1479.5,LID,CL
13773,1479.5,LID,CL
13774,1221.5,LID,CL
13775,1221.5,LID,CL
13776,1155,LID,CL
13777,1155,LID,CL
13778,820.5,LID,CL
13779,820.5,LID,CL
13780,1113.5,LID,CL
13781,1113.5,LID,CL
13782,1243,LID,CL
13783,1243,LID,CL
13784,1186,LID,CL
13785,1186,LID,CL
13786,947.5,LID,CL
13787,947.5,LID,CL
13788,1147,LID,CL
13789,1147,LID,CL
13790,939.5,LID,CL
13791,939.5,LID,CL
13792,929,LID,CL
13793,929,LID,CL
13794,828,LID,CL
13795,828,LID,CL
13796,718,LID,CL
13797,718,LID,CL
13798,1455.5,LID,CL
13799,1455.5,LID,CL
13800,1389,LID,CL
13801,1389,LID,CL
13802,1591.5,LID,CL
13803,1479.5,LID,CL
13804,1479.5,LID,CL
13805,1221.5,LID,CL
13806,1221.5,LID,CL
13807,1155,LID,CL
13808,1155,LID,CL
13809,820.5,LID,CL
13810,820.5,LID,CL
13811,1113.5,LID,CL
13812,1113.5,LID,CL
13813,1243,LID,CL
13814,1243,LID,CL
13815,1186,LID,CL
13816,1186,LID,CL
13817,947.5,LID,CL
13818,947.5,LID,CL
13819,1147,LID,CL
13820,1147,LID,CL
13821,939.5,LID,CL
13822,939.5,LID,CL
13823,929,LID,CL
13824,929,LID,CL
13825,828,LID,CL
13826,828,LID,CL
13827,718,LID,CL
13828,718,LID,CL
13829,1233,LID,CL
13830,1233,LID,CL
13831,1037,LID,CL
13832,1037,LID,CL
13833,921,LID,CL
13834,921,LID,CL
13835,790.5,LID,CL
13836,790.5,LID,CL
13837,1032,LID,CL
13838,1032,LID,CL
13839,1230.5,LID,CL
13840,1230.5,LID,CL
13841,1057.5,LID,CL
13842,1057.5,LID,CL
13843,1087.5,LID,CL
13844,1087.5,LID,CL
13845,1130.5,LID,CL
13846,1130.5,LID,CL
13847,920.5,LID,CL
13848,920.5,LID,CL
13849,961,LID,CL
13850,961,LID,CL
13851,726,LID,CL
13852,726,LID,CL
13853,900,LID,CL
13854,1467,LID,CL
13855,1233,LID,CL
13856,1233,LID,CL
13857,1037,LID,CL
13858,1037,LID,CL
13859,921,LID,CL
13860,921,LID,CL
13861,790.5,LID,CL
13862,790.5,LID,CL
13863,1032,LID,CL
13864,1032,LID,CL
13865,1230.5,LID,CL
13866,1230.5,LID,CL
13867,1057.5,LID,CL
13868,1057.5,LID,CL
13869,1087.5,LID,CL
13870,1087.5,LID,CL
13871,1130.5,LID,CL
13872,1130.5,LID,CL
13873,920.5,LID,CL
13874,920.5,LID,CL
13875,961,LID,CL
13876,1106.5,LID,CL
13877,1106.5,LID,CL
13878,1161,LID,CL
13879,1161,LID,CL
13880,1075,LID,CL
13881,1075,LID,CL
13882,828,LID,CL
13883,828,LID,CL
13884,1071,LID,CL
13885,1071,LID,CL
13886,1051,LID,CL
13887,1051,LID,CL
13888,1418,LID,CL
13889,1418,LID,CL
13890,1196,LID,CL
13891,1196,LID,CL
13892,991.5,LID,CL
13893,991.5,LID,CL
13894,1202.5,LID,CL
13895,1202.5,LID,CL
13896,1452.5,LID,CL
13897,1106.5,LID,CL
13898,1106.5,LID,CL
13899,1161,LID,CL
13900,1161,LID,CL
13901,1075,LID,CL
13902,1075,LID,CL
13903,828,LID,CL
13904,828,LID,CL
13905,1071,LID,CL
13906,1071,LID,CL
13907,1051,LID,CL
13908,1051,LID,CL
13909,1418,LID,CL
13910,1418,LID,CL
13911,1196,LID,CL
13912,1196,LID,CL
13913,1016,LID,CL
13914,1016,LID,CL
13915,1013.5,LID,CL
13916,1013.5,LID,CL
13917,1078,LID,CL
13918,1078,LID,CL
13919,843.5,LID,CL
13920,843.5,LID,CL
13921,1021.5,LID,CL
13922,1021.5,LID,CL
13923,1244,LID,CL
13924,1244,LID,CL
13925,1098.5,LID,CL
13926,1098.5,LID,CL
13927,1118.5,LID,CL
13928,914,LID,CL
13929,1016,LID,CL
13930,1016,LID,CL
13931,1013.5,LID,CL
13932,1013.5,LID,CL
13933,1078,LID,CL
13934,1078,LID,CL
13935,843.5,LID,CL
13936,843.5,LID,CL
13937,1021.5,LID,CL
13938,1021.5,LID,CL
13939,1244,LID,CL
13940,1084.5,LID,CL
13941,1084.5,LID,CL
13942,801,LID,CL
13943,801,LID,CL
13944,944,LID,CL
13945,944,LID,CL
13946,713,LID,CL
13947,713,LID,CL
13948,915.5,LID,CL
13949,915.5,LID,CL
13950,943,LID,CL
13951,1084.5,LID,CL
13952,1084.5,LID,CL
13953,801,LID,CL
13954,801,LID,CL
13955,944,LID,CL
13956,944,LID,CL
13957,811.5,LID,CL
13958,811.5,LID,CL
13959,895,LID,CL
13960,895,LID,CL
13961,867.5,LID,CL
13962,1624,LID,CL
13963,811.5,LID,CL
13964,1719.5,PEL,WSAR
13965,1719.5,PEL,WSAR
13966,1912,PEL,WSAR
13967,1690.5,PEL,WSAR
13968,1690.5,PEL,WSAR
13969,1244,PEL,WSAR
13970,1244,PEL,WSAR
13971,937,PEL,WSAR
13972,937,PEL,WSAR
13973,1566,PEL,WSAR
13974,1566,PEL,WSAR
13975,1285,PEL,WSAR
13976,1782.5,PEL,WSAR
13977,1782.5,PEL,WSAR
13978,2171.5,PEL,WSAR
13979,2171.5,PEL,WSAR
13980,2273.5,PEL,WSAR
13981,2273.5,PEL,WSAR
13982,1690.5,PEL,WSAR
13983,1690.5,PEL,WSAR
13984,1244,PEL,WSAR
13985,1244,PEL,WSAR
13986,937,PEL,WSAR
13987,937,PEL,WSAR
13988,1566,PEL,WSAR
13989,1256.5,PEL,WSAR
13990,1256.5,PEL,WSAR
13991,1588.5,PEL,WSAR
13992,1588.5,PEL,WSAR
13993,1582,PEL,WSAR
13994,1582,PEL,WSAR
13995,2268.5,PEL,WSAR
13996,2268.5,PEL,WSAR
13997,2041.5,PEL,WSAR
13998,2041.5,PEL,WSAR
13999,2555,PEL,WSAR
14000,2555,PEL,WSAR
14001,1134,PEL,WSAR
14002,1134,PEL,WSAR
14003,950,PEL,WSAR
14004,950,PEL,WSAR
14005,1294,PEL,WSAR
14006,1294,PEL,WSAR
14007,1774.5,PEL,WSAR
14008,1603,PEL,WSAR
14009,1571,PEL,WSAR
14010,1571,PEL,WSAR
14011,721,PEL,WSAR
14012,721,PEL,WSAR
14013,1343,PEL,WSAR
14014,1343,PEL,WSAR
14015,1256.5,PEL,WSAR
14016,1256.5,PEL,WSAR
14017,1588.5,PEL,WSAR
14018,1588.5,PEL,WSAR
14019,1582,PEL,WSAR
14020,1582,PEL,WSAR
14021,2268.5,PEL,WSAR
14022,2268.5,PEL,WSAR
14023,2041.5,PEL,WSAR
14024,2041.5,PEL,WSAR
14025,2555,PEL,WSAR
14026,2555,PEL,WSAR
14027,1134,PEL,WSAR
14028,1134,PEL,WSAR
14029,950,PEL,WSAR
14030,950,PEL,WSAR
14031,1294,PEL,WSAR
14032,1294,PEL,WSAR
14033,1865,PEL,WSAR
14034,1641.5,PEL,WSAR
14035,1641.5,PEL,WSAR
14036,1522,PEL,WSAR
14037,1522,PEL,WSAR
14038,1974,PEL,WSAR
14039,1974,PEL,WSAR
14040,1227.5,PEL,WSAR
14041,1227.5,PEL,WSAR
14042,2102,PEL,WSAR
14043,2102,PEL,WSAR
14044,1855,PEL,WSAR
14045,1855,PEL,WSAR
14046,1330,PEL,WSAR
14047,1330,PEL,WSAR
14048,1534.5,PEL,WSAR
14049,1534.5,PEL,WSAR
14050,1540,PEL,WSAR
14051,1540,PEL,WSAR
14052,2426,PEL,WSAR
14053,2426,PEL,WSAR
14054,1718.5,PEL,WSAR
14055,1718.5,PEL,WSAR
14056,1369,PEL,WSAR
14057,1369,PEL,WSAR
14058,1682.5,PEL,WSAR
14059,1682.5,PEL,WSAR
14060,1361,PEL,WSAR
14061,1361,PEL,WSAR
14062,1884,PEL,WSAR
14063,1884,PEL,WSAR
14064,1638.5,PEL,WSAR
14065,1638.5,PEL,WSAR
14066,2249,PEL,WSAR
14067,2249,PEL,WSAR
14068,1865,PEL,WSAR
14069,1865,PEL,WSAR
14070,1641.5,PEL,WSAR
14071,1641.5,PEL,WSAR
14072,1522,PEL,WSAR
14073,1522,PEL,WSAR
14074,1974,PEL,WSAR
14075,1974,PEL,WSAR
14076,1227.5,PEL,WSAR
14077,1227.5,PEL,WSAR
14078,2102,PEL,WSAR
14079,2102,PEL,WSAR
14080,1855,PEL,WSAR
14081,1855,PEL,WSAR
14082,1330,PEL,WSAR
14083,1330,PEL,WSAR
14084,1534.5,PEL,WSAR
14085,1534.5,PEL,WSAR
14086,1540,PEL,WSAR
14087,1540,PEL,WSAR
14088,2426,PEL,WSAR
14089,2426,PEL,WSAR
14090,1718.5,PEL,WSAR
14091,1718.5,PEL,WSAR
14092,1369,PEL,WSAR
14093,1369,PEL,WSAR
14094,1682.5,PEL,WSAR
14095,1682.5,PEL,WSAR
14096,1361,PEL,WSAR
14097,2598.5,PEL,WSAR
14098,1853,PEL,WSAR
14099,1853,PEL,WSAR
14100,2029,PEL,WSAR
14101,2029,PEL,WSAR
14102,1755,PEL,WSAR
14103,1755,PEL,WSAR
14104,1721,PEL,WSAR
14105,1721,PEL,WSAR
14106,2645.5,PEL,WSAR
14107,2645.5,PEL,WSAR
14108,1549,PEL,WSAR
14109,1549,PEL,WSAR
14110,1640,PEL,WSAR
14111,1640,PEL,WSAR
14112,2441.5,PEL,WSAR
14113,2441.5,PEL,WSAR
14114,2036,PEL,WSAR
14115,2036,PEL,WSAR
14116,1286.5,PEL,WSAR
14117,1286.5,PEL,WSAR
14118,1954.5,PEL,WSAR
14119,1954.5,PEL,WSAR
14120,1320,PEL,WSAR
14121,1320,PEL,WSAR
14122,1782.5,PEL,WSAR
14123,1782.5,PEL,WSAR
14124,1753.5,PEL,WSAR
14125,1753.5,PEL,WSAR
14126,1790.5,PEL,WSAR
14127,1790.5,PEL,WSAR
14128,1832.5,PEL,WSAR
14129,1832.5,PEL,WSAR
14130,1672.5,PEL,WSAR
14131,1672.5,PEL,WSAR
14132,2169,PEL,WSAR
14133,2169,PEL,WSAR
14134,2023.5,PEL,WSAR
14135,2023.5,PEL,WSAR
14136,2080.5,PEL,WSAR
14137,2631,PEL,WSAR
14138,2631,PEL,WSAR
14139,3212.5,PEL,WSAR
14140,3212.5,PEL,WSAR
14141,3028,PEL,WSAR
14142,3028,PEL,WSAR
14143,2598.5,PEL,WSAR
14144,2598.5,PEL,WSAR
14145,1853,PEL,WSAR
14146,1853,PEL,WSAR
14147,2029,PEL,WSAR
14148,2029,PEL,WSAR
14149,1755,PEL,WSAR
14150,1755,PEL,WSAR
14151,1721,PEL,WSAR
14152,1721,PEL,WSAR
14153,2645.5,PEL,WSAR
14154,2645.5,PEL,WSAR
14155,1549,PEL,WSAR
14156,1549,PEL,WSAR
14157,1640,PEL,WSAR
14158,1640,PEL,WSAR
14159,2441.5,PEL,WSAR
14160,2441.5,PEL,WSAR
14161,2036,PEL,WSAR
14162,2036,PEL,WSAR
14163,1286.5,PEL,WSAR
14164,1286.5,PEL,WSAR
14165,1954.5,PEL,WSAR
14166,1954.5,PEL,WSAR
14167,1320,PEL,WSAR
14168,1320,PEL,WSAR
14169,1782.5,PEL,WSAR
14170,1782.5,PEL,WSAR
14171,1753.5,PEL,WSAR
14172,1753.5,PEL,WSAR
14173,1790.5,PEL,WSAR
14174,1790.5,PEL,WSAR
14175,1832.5,PEL,WSAR
14176,1832.5,PEL,WSAR
14177,1672.5,PEL,WSAR
14178,1672.5,PEL,WSAR
14179,2169,PEL,WSAR
14180,2169,PEL,WSAR
14181,2023.5,PEL,WSAR
14182,2023.5,PEL,WSAR
14183,1388,PEL,WSAR
14184,2601,PEL,WSAR
14185,2601,PEL,WSAR
14186,2969.5,PEL,WSAR
14187,2969.5,PEL,WSAR
14188,3213,PEL,WSAR
14189,3213,PEL,WSAR
14190,3054.5,PEL,WSAR
14191,3054.5,PEL,WSAR
14192,2727,PEL,WSAR
14193,2727,PEL,WSAR
14194,2996.5,PEL,WSAR
14195,2996.5,PEL,WSAR
14196,1864.5,PEL,WSAR
14197,1864.5,PEL,WSAR
14198,1802.5,PEL,WSAR
14199,1802.5,PEL,WSAR
14200,1237,PEL,WSAR
14201,1237,PEL,WSAR
14202,1664,PEL,WSAR
14203,1664,PEL,WSAR
14204,1490.5,PEL,WSAR
14205,1490.5,PEL,WSAR
14206,2237,PEL,WSAR
14207,2237,PEL,WSAR
14208,2431,PEL,WSAR
14209,2431,PEL,WSAR
14210,1722,PEL,WSAR
14211,1722,PEL,WSAR
14212,1842,PEL,WSAR
14213,1842,PEL,WSAR
14214,1057.5,PEL,WSAR
14215,1057.5,PEL,WSAR
14216,1233,PEL,WSAR
14217,1233,PEL,WSAR
14218,1867,PEL,WSAR
14219,1867,PEL,WSAR
14220,2109,PEL,WSAR
14221,2109,PEL,WSAR
14222,1419.5,PEL,WSAR
14223,1419.5,PEL,WSAR
14224,1032.5,PEL,WSAR
14225,1032.5,PEL,WSAR
14226,1602.5,PEL,WSAR
14227,1602.5,PEL,WSAR
14228,2063,PEL,WSAR
14229,2063,PEL,WSAR
14230,2049,PEL,WSAR
14231,2049,PEL,WSAR
14232,1564,PEL,WSAR
14233,1564,PEL,WSAR
14234,2515,PEL,WSAR
14235,2034,PEL,WSAR
14236,2034,PEL,WSAR
14237,1419,PEL,WSAR
14238,1419,PEL,WSAR
14239,1388,PEL,WSAR
14240,1388,PEL,WSAR
14241,2601,PEL,WSAR
14242,2601,PEL,WSAR
14243,2969.5,PEL,WSAR
14244,2969.5,PEL,WSAR
14245,3213,PEL,WSAR
14246,3213,PEL,WSAR
14247,3054.5,PEL,WSAR
14248,3054.5,PEL,WSAR
14249,2727,PEL,WSAR
14250,2727,PEL,WSAR
14251,2996.5,PEL,WSAR
14252,2996.5,PEL,WSAR
14253,1864.5,PEL,WSAR
14254,1864.5,PEL,WSAR
14255,1802.5,PEL,WSAR
14256,1802.5,PEL,WSAR
14257,1237,PEL,WSAR
14258,1237,PEL,WSAR
14259,1664,PEL,WSAR
14260,1664,PEL,WSAR
14261,1490.5,PEL,WSAR
14262,1490.5,PEL,WSAR
14263,2237,PEL,WSAR
14264,2237,PEL,WSAR
14265,2431,PEL,WSAR
14266,2431,PEL,WSAR
14267,1722,PEL,WSAR
14268,1722,PEL,WSAR
14269,1842,PEL,WSAR
14270,1842,PEL,WSAR
14271,1057.5,PEL,WSAR
14272,1057.5,PEL,WSAR
14273,1233,PEL,WSAR
14274,1233,PEL,WSAR
14275,1867,PEL,WSAR
14276,1867,PEL,WSAR
14277,2109,PEL,WSAR
14278,2109,PEL,WSAR
14279,1419.5,PEL,WSAR
14280,1419.5,PEL,WSAR
14281,1032.5,PEL,WSAR
14282,1032.5,PEL,WSAR
14283,1602.5,PEL,WSAR
14284,1602.5,PEL,WSAR
14285,2063,PEL,WSAR
14286,2063,PEL,WSAR
14287,2049,PEL,WSAR
14288,2049,PEL,WSAR
14289,1564,PEL,WSAR
14290,1919.5,PEL,WSAR
14291,1077,PEL,WSAR
14292,1077,PEL,WSAR
14293,2419,PEL,WSAR
14294,2419,PEL,WSAR
14295,3133.5,PEL,WSAR
14296,3133.5,PEL,WSAR
14297,2853.5,PEL,WSAR
14298,2853.5,PEL,WSAR
14299,2551.5,PEL,WSAR
14300,2551.5,PEL,WSAR
14301,2557.5,PEL,WSAR
14302,2557.5,PEL,WSAR
14303,2722.5,PEL,WSAR
14304,2722.5,PEL,WSAR
14305,2168.5,PEL,WSAR
14306,2168.5,PEL,WSAR
14307,NA,PEL,WSAR
14308,NA,PEL,WSAR
14309,1260,PEL,WSAR
14310,1260,PEL,WSAR
14311,2077.5,PEL,WSAR
14312,2077.5,PEL,WSAR
14313,2240.5,PEL,WSAR
14314,2240.5,PEL,WSAR
14315,2480,PEL,WSAR
14316,2480,PEL,WSAR
14317,1618,PEL,WSAR
14318,1618,PEL,WSAR
14319,1372,PEL,WSAR
14320,1372,PEL,WSAR
14321,1314.5,PEL,WSAR
14322,1314.5,PEL,WSAR
14323,2329.5,PEL,WSAR
14324,2329.5,PEL,WSAR
14325,2431,PEL,WSAR
14326,2431,PEL,WSAR
14327,2047.5,PEL,WSAR
14328,2047.5,PEL,WSAR
14329,2145.5,PEL,WSAR
14330,2145.5,PEL,WSAR
14331,1705.5,PEL,WSAR
14332,1705.5,PEL,WSAR
14333,814,PEL,WSAR
14334,814,PEL,WSAR
14335,942.5,PEL,WSAR
14336,942.5,PEL,WSAR
14337,1414.5,PEL,WSAR
14338,1414.5,PEL,WSAR
14339,1778,PEL,WSAR
14340,1778,PEL,WSAR
14341,1010,PEL,WSAR
14342,1010,PEL,WSAR
14343,1220.5,PEL,WSAR
14344,1220.5,PEL,WSAR
14345,2082,PEL,WSAR
14346,1919.5,PEL,WSAR
14347,1919.5,PEL,WSAR
14348,1077,PEL,WSAR
14349,1077,PEL,WSAR
14350,2419,PEL,WSAR
14351,2419,PEL,WSAR
14352,3133.5,PEL,WSAR
14353,3133.5,PEL,WSAR
14354,2853.5,PEL,WSAR
14355,2853.5,PEL,WSAR
14356,2551.5,PEL,WSAR
14357,2551.5,PEL,WSAR
14358,2557.5,PEL,WSAR
14359,2557.5,PEL,WSAR
14360,2722.5,PEL,WSAR
14361,2722.5,PEL,WSAR
14362,NA,PEL,WSAR
14363,NA,PEL,WSAR
14364,2183,PEL,WSAR
14365,2183,PEL,WSAR
14366,1260,PEL,WSAR
14367,1260,PEL,WSAR
14368,2077.5,PEL,WSAR
14369,2077.5,PEL,WSAR
14370,2240.5,PEL,WSAR
14371,2240.5,PEL,WSAR
14372,2480,PEL,WSAR
14373,2480,PEL,WSAR
14374,1618,PEL,WSAR
14375,1618,PEL,WSAR
14376,1372,PEL,WSAR
14377,1372,PEL,WSAR
14378,1314.5,PEL,WSAR
14379,1314.5,PEL,WSAR
14380,2329.5,PEL,WSAR
14381,2329.5,PEL,WSAR
14382,2431,PEL,WSAR
14383,2431,PEL,WSAR
14384,2047.5,PEL,WSAR
14385,2047.5,PEL,WSAR
14386,2145.5,PEL,WSAR
14387,2145.5,PEL,WSAR
14388,1705.5,PEL,WSAR
14389,1705.5,PEL,WSAR
14390,814,PEL,WSAR
14391,814,PEL,WSAR
14392,942.5,PEL,WSAR
14393,942.5,PEL,WSAR
14394,1414.5,PEL,WSAR
14395,1414.5,PEL,WSAR
14396,1778,PEL,WSAR
14397,1778,PEL,WSAR
14398,1010,PEL,WSAR
14399,1010,PEL,WSAR
14400,1846.5,PEL,WSAR
14401,1846.5,PEL,WSAR
14402,1039,PEL,WSAR
14403,1039,PEL,WSAR
14404,2624.5,PEL,WSAR
14405,2624.5,PEL,WSAR
14406,2044.5,PEL,WSAR
14407,2044.5,PEL,WSAR
14408,1683,PEL,WSAR
14409,1683,PEL,WSAR
14410,1825,PEL,WSAR
14411,1825,PEL,WSAR
14412,2760,PEL,WSAR
14413,2760,PEL,WSAR
14414,2025,PEL,WSAR
14415,NA,PEL,WSAR
14416,NA,PEL,WSAR
14417,NA,PEL,WSAR
14418,NA,PEL,WSAR
14419,1824.5,PEL,WSAR
14420,1530,PEL,WSAR
14421,1530,PEL,WSAR
14422,1913,PEL,WSAR
14423,1913,PEL,WSAR
14424,1281.5,PEL,WSAR
14425,1281.5,PEL,WSAR
14426,1490.5,PEL,WSAR
14427,1490.5,PEL,WSAR
14428,1048.5,PEL,WSAR
14429,1048.5,PEL,WSAR
14430,748.5,PEL,WSAR
14431,748.5,PEL,WSAR
14432,1415,PEL,WSAR
14433,1415,PEL,WSAR
14434,2026.5,PEL,WSAR
14435,2026.5,PEL,WSAR
14436,1728.5,PEL,WSAR
14437,1728.5,PEL,WSAR
14438,2127.5,PEL,WSAR
14439,2127.5,PEL,WSAR
14440,953,PEL,WSAR
14441,953,PEL,WSAR
14442,651,PEL,WSAR
14443,651,PEL,WSAR
14444,1166.5,PEL,WSAR
14445,1166.5,PEL,WSAR
14446,1402.5,PEL,WSAR
14447,1402.5,PEL,WSAR
14448,2178.5,PEL,WSAR
14449,2178.5,PEL,WSAR
14450,1830,PEL,WSAR
14451,1830,PEL,WSAR
14452,1269,PEL,WSAR
14453,1269,PEL,WSAR
14454,1122,PEL,WSAR
14455,1636.5,PEL,WSAR
14456,1636.5,PEL,WSAR
14457,1846.5,PEL,WSAR
14458,1846.5,PEL,WSAR
14459,1039,PEL,WSAR
14460,1039,PEL,WSAR
14461,2624.5,PEL,WSAR
14462,2624.5,PEL,WSAR
14463,2044.5,PEL,WSAR
14464,2044.5,PEL,WSAR
14465,1683,PEL,WSAR
14466,1683,PEL,WSAR
14467,1825,PEL,WSAR
14468,1825,PEL,WSAR
14469,2760,PEL,WSAR
14470,2760,PEL,WSAR
14471,NA,PEL,WSAR
14472,NA,PEL,WSAR
14473,NA,PEL,WSAR
14474,763.5,PEL,WSAR
14475,1824.5,PEL,WSAR
14476,1824.5,PEL,WSAR
14477,1530,PEL,WSAR
14478,1530,PEL,WSAR
14479,1913,PEL,WSAR
14480,1913,PEL,WSAR
14481,1281.5,PEL,WSAR
14482,1281.5,PEL,WSAR
14483,1490.5,PEL,WSAR
14484,1490.5,PEL,WSAR
14485,1048.5,PEL,WSAR
14486,1048.5,PEL,WSAR
14487,748.5,PEL,WSAR
14488,748.5,PEL,WSAR
14489,1415,PEL,WSAR
14490,1415,PEL,WSAR
14491,2026.5,PEL,WSAR
14492,2026.5,PEL,WSAR
14493,1728.5,PEL,WSAR
14494,1728.5,PEL,WSAR
14495,2127.5,PEL,WSAR
14496,2127.5,PEL,WSAR
14497,953,PEL,WSAR
14498,953,PEL,WSAR
14499,651,PEL,WSAR
14500,651,PEL,WSAR
14501,1166.5,PEL,WSAR
14502,1166.5,PEL,WSAR
14503,1402.5,PEL,WSAR
14504,1402.5,PEL,WSAR
14505,2178.5,PEL,WSAR
14506,2178.5,PEL,WSAR
14507,1830,PEL,WSAR
14508,1830,PEL,WSAR
14509,1269,PEL,WSAR
14510,844,PEL,WSAR
14511,1469,PEL,WSAR
14512,1469,PEL,WSAR
14513,NA,PEL,WSAR
14514,1705,PEL,WSAR
14515,1898,PEL,WSAR
14516,1898,PEL,WSAR
14517,1567,PEL,WSAR
14518,1567,PEL,WSAR
14519,2008.5,PEL,WSAR
14520,2008.5,PEL,WSAR
14521,1830,PEL,WSAR
14522,1830,PEL,WSAR
14523,1721.5,PEL,WSAR
14524,1721.5,PEL,WSAR
14525,NA,PEL,WSAR
